anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date,avg_score,favorites,anime_key
35372,57,0,13,88,93,251,2022-05-11,7.34,0,5957
35376,13327,148072,6721,7012,53428,228560,2022-05-11,7.34,506,5958
35379,22,156,7,61,106,352,2022-05-11,5.13,0,5959
35382,1276,49014,514,540,21613,72957,2022-05-11,7.97,225,5960
35383,53,342,22,112,247,776,2022-05-11,4.83,1,5961
35387,10,237,3,29,56,335,2022-05-11,5.42,0,5964
35388,9,293,3,40,54,399,2022-05-11,4.68,0,5965
35389,9,257,2,29,50,347,2022-05-11,5.15,0,5966
35390,15,327,5,40,58,445,2022-05-11,4.55,0,5967
35391,21,660,5,45,89,820,2022-05-11,5.4,0,5968
35395,13,274,2,30,47,366,2022-05-11,5.0,0,5970
35398,15,196,11,49,58,329,2022-05-11,4.94,0,5971
35401,8,253,2,34,71,368,2022-05-11,5.47,0,5974
35402,11,594,4,42,91,742,2022-05-11,4.31,0,5975
35403,13,274,4,34,59,384,2022-05-11,5.19,0,5976
35404,8,342,6,39,82,477,2022-05-11,4.75,1,5977
35405,10,492,4,29,73,608,2022-05-11,4.49,0,5978
35407,10,332,6,34,59,441,2022-05-11,4.69,0,5980
35408,10,371,2,31,63,477,2022-05-11,5.83,1,5981
35409,8,232,3,36,55,334,2022-05-11,5.5,0,5982
35411,210,313,41,110,1026,1700,2022-05-11,5.9,3,5984
35413,20236,164128,8326,13635,87845,294170,2022-05-11,7.32,1652,5985
35417,851,5104,321,442,5512,12230,2022-05-11,5.91,13,5987
35418,431,2869,171,166,3267,6904,2022-05-11,5.9,5,5988
35424,373,2406,219,127,7905,11030,2022-05-11,7.56,16,5991
35425,253,2027,184,110,6570,9144,2022-05-11,7.2,12,5992
35432,38,324,14,62,385,823,2022-05-11,4.89,2,5994
35442,12,104,1,36,52,205,2022-05-11,5.43,0,5997
35443,33,117,14,58,310,532,2022-05-11,5.43,0,5998
35447,28,286,16,90,168,588,2022-05-11,5.43,0,6000
35448,345,4900,160,520,1205,7130,2022-05-11,3.63,19,6001
35450,14,360,2,28,94,498,2022-05-11,4.67,1,6002
35452,10,50,4,37,54,155,2022-05-11,7.26,0,6003
35453,18,94,6,38,118,274,2022-05-11,7.26,0,6004
35454,9,91,4,28,65,197,2022-05-11,7.26,0,6005
35455,30,45,6,58,70,209,2022-05-11,7.26,0,6006
35456,4,128,1,13,32,178,2022-05-11,7.26,0,6007
35459,2836,139539,1003,575,32374,176327,2022-05-11,7.26,191,6009
35472,123,1759,76,86,1410,3454,2022-05-11,6.5,1,6012
35475,11,165,5,45,97,323,2022-05-11,5.21,0,6014
35476,7,44,5,44,68,168,2022-05-11,5.53,0,6015
35478,147,4,35,222,796,1204,2022-05-11,5.53,0,23411
35478,147,4,35,222,796,1204,2022-05-11,5.53,0,23411
35480,202,223,87,144,3905,4561,2022-05-11,5.53,6,6017
35484,10747,115173,3674,6969,49434,185997,2022-05-11,6.96,326,6018
35488,7,43,3,46,47,146,2022-05-11,5.82,0,6019
35489,8,35,4,35,50,132,2022-05-11,5.82,0,6020
35493,5,35,7,61,44,152,2022-05-11,5.82,0,6024
35495,9,47,1,27,63,147,2022-05-11,5.82,0,6026
35497,18,147,12,52,195,424,2022-05-11,5.82,0,6028
35500,3,2,0,0,81650,81655,2022-05-11,5.82,250,6029
35501,62,361,32,50,606,1111,2022-05-11,5.82,1,6030
35502,19,150,3,24,105,301,2022-05-11,5.55,0,6031
35504,23,114,10,29,286,462,2022-05-11,5.55,0,6033
35505,16,202,8,16,134,376,2022-05-11,5.55,1,6034
35507,40005,689312,10990,13348,136276,889931,2022-05-11,7.84,12101,6035
35511,6,132,1,16,35,190,2022-05-11,5.11,1,6038
35513,13,96,2,43,62,216,2022-05-11,5.11,0,6039
35514,10,148,1,11,36,206,2022-05-11,5.11,0,6040
35516,106,166,33,186,521,1012,2022-05-11,5.11,7,6041
35519,17,96,14,57,182,366,2022-05-11,6.73,0,6043
35520,15,58,5,45,98,221,2022-05-11,6.73,0,6044
35522,149,2817,56,47,1283,4352,2022-05-11,6.73,3,6046
35525,9,133,3,28,31,204,2022-05-11,4.97,0,6047
35526,16,108,4,17,83,228,2022-05-11,4.97,0,6048
35527,12,112,2,30,66,222,2022-05-11,4.97,0,6049
35528,15,66,5,44,70,200,2022-05-11,4.97,0,6050
35529,12,63,5,40,57,177,2022-05-11,4.97,0,6051
35530,7,108,3,18,29,165,2022-05-11,4.97,0,6052
35531,7,93,2,18,29,149,2022-05-11,4.97,0,6053
35532,8,91,0,15,31,145,2022-05-11,4.97,0,6054
35533,12,103,1,16,43,175,2022-05-11,4.97,1,6055
35534,8,88,2,17,30,145,2022-05-11,4.97,0,6056
35535,7,102,1,17,29,156,2022-05-11,4.97,0,6057
35536,7,93,2,19,26,147,2022-05-11,4.97,0,6058
35537,7,154,1,28,49,239,2022-05-11,4.97,1,6059
35538,16,92,4,49,117,278,2022-05-11,5.89,1,6060
35541,85,328,49,116,267,845,2022-05-11,5.89,3,6062
35542,37,149,9,68,141,404,2022-05-11,6.19,2,6063
35545,21,89,7,59,102,278,2022-05-11,6.19,0,6065
35551,42,1852,32,75,553,2554,2022-05-11,6.19,3,6066
35552,438,0,315,178,564,1495,2022-05-11,5.91,3,6067
35553,6,228,3,24,36,297,2022-05-11,5.65,0,6068
35554,10,426,3,14,53,506,2022-05-11,6.03,0,6069
35557,21658,195451,9336,8523,151774,386742,2022-05-11,8.4,10766,6070
35559,491,5320,164,291,3240,9506,2022-05-11,5.48,6,6071
35560,9,123,1,14,31,178,2022-05-11,7.06,0,6072
35563,19,39,8,41,152,259,2022-05-11,7.06,0,6073
35566,820,8334,386,252,11515,21307,2022-05-11,7.06,35,6074
35567,670,4609,253,227,1269,7028,2022-05-11,6.78,5,6075
35574,13,58,4,46,62,183,2022-05-11,6.01,0,6076
35575,14,72,13,60,111,270,2022-05-11,6.01,0,6077
35576,13,63,4,57,67,204,2022-05-11,6.01,0,6078
35579,11,25,3,45,47,131,2022-05-11,6.01,0,6080
35586,58,89,21,48,392,608,2022-05-11,6.01,3,6082
35587,3,201,1,13,54,272,2022-05-11,6.01,2,6083
35588,4,109,1,16,25,155,2022-05-11,6.8,0,6084
35589,9420,22625,3882,9069,27944,72940,2022-05-11,6.8,223,6085
35593,12,120,6,42,100,280,2022-05-11,8.13,0,6087
35594,46,81,20,51,514,712,2022-05-11,8.13,0,6088
35605,24,60,11,63,112,270,2022-05-11,8.13,0,6091
35608,5043,154753,1925,1008,64719,227448,2022-05-11,8.13,1388,6092
35611,8,47,5,38,51,149,2022-05-11,5.3,0,6095
35612,15,160,7,45,132,359,2022-05-11,5.3,0,6096
35617,10,71,3,30,61,175,2022-05-11,5.8,0,6098
35618,8,44,1,37,43,133,2022-05-11,5.8,0,6099
35623,29,129,6,33,115,312,2022-05-11,5.8,0,23412
35623,29,129,6,33,115,312,2022-05-11,5.8,0,23412
35625,32,314,8,41,234,629,2022-05-11,5.8,0,6104
35626,1116,7978,260,702,3445,13501,2022-05-11,7.34,123,6105
35628,21,201,10,53,158,443,2022-05-11,5.83,0,6107
35629,3556,25152,1133,4922,12978,47741,2022-05-11,5.41,88,6108
35632,10,222,14,51,132,429,2022-05-11,5.38,0,6110
35635,178,772,66,119,1092,2227,2022-05-11,5.81,3,6112
35639,18061,130854,7814,12012,99621,268362,2022-05-11,7.25,1203,6113
35641,8,42,2,46,72,170,2022-05-11,5.81,0,23413
35641,8,42,2,46,72,170,2022-05-11,5.81,0,23413
35642,17,188,10,53,80,348,2022-05-11,5.81,0,6115
35643,26,140,12,54,96,328,2022-05-11,7.36,0,6116
35645,300,2908,173,147,7578,11106,2022-05-11,7.36,70,6117
35650,129,201,49,93,420,892,2022-05-11,6.48,3,6119
35651,28,271,8,39,156,502,2022-05-11,5.51,0,6120
35652,49,454,19,75,393,990,2022-05-11,6.39,2,6121
35654,60,1996,20,60,474,2610,2022-05-11,7.23,7,6122
35656,45,76,17,85,485,708,2022-05-11,7.38,1,6123
35663,7,125,1,12,34,179,2022-05-11,7.38,0,6125
35666,7,107,2,25,57,198,2022-05-11,7.38,0,6126
35668,9,114,1,22,33,179,2022-05-11,7.38,0,6128
35669,7,91,1,21,34,154,2022-05-11,7.38,0,6129
35670,6,102,2,27,35,172,2022-05-11,7.38,0,6130
35671,6,100,2,25,32,165,2022-05-11,7.38,0,6131
35673,311,6683,139,112,4114,11359,2022-05-11,7.38,6,6133
35676,367,10325,151,326,3359,14528,2022-05-11,5.79,21,6135
35677,3467,51396,1228,546,56455,113092,2022-05-11,8.19,1963,6136
35678,1100,26445,498,220,24969,53232,2022-05-11,7.76,127,6137
35680,14,139,19,42,878,1092,2022-05-11,5.4,0,6138
35683,94,225,76,72,4941,5408,2022-05-11,5.4,3,6141
35684,18,161,5,24,146,354,2022-05-11,6.49,1,6142
35686,398,0,93,142,314,947,2022-05-11,6.49,2,6143
35694,125,0,45,162,143,475,2022-05-11,6.25,1,6145
35695,48,0,18,76,74,216,2022-05-11,6.25,0,6146
35696,48,0,21,77,116,262,2022-05-11,6.25,0,6147
35697,50,0,15,90,97,252,2022-05-11,6.25,0,6148
35698,51,0,11,80,82,224,2022-05-11,6.25,0,6149
35700,25,35,7,41,52,160,2022-05-11,6.25,0,6151
35708,13,142,2,41,80,278,2022-05-11,6.25,0,6158
35710,11,73,4,72,79,239,2022-05-11,6.25,0,6160
35712,17958,132802,7635,20699,60835,239929,2022-05-11,6.25,375,6161
35714,1018,15122,392,491,6518,23541,2022-05-11,6.29,10,6162
35721,10,46,3,55,52,166,2022-05-11,3.95,1,6165
35723,15,69,7,55,129,275,2022-05-11,3.95,0,6167
35730,351,1930,164,1191,1918,5554,2022-05-11,3.95,1,6168
35732,7,147,1,12,36,203,2022-05-11,5.05,1,6169
35734,10,216,5,17,39,287,2022-05-11,5.05,0,6170
35735,1,141,0,11,30,183,2022-05-11,7.23,0,6171
35737,0,0,0,0,9647,9647,2022-05-11,7.23,18,6172
35740,77,3619,73,95,865,4729,2022-05-11,7.23,4,6174
35746,535,4438,146,206,11741,17066,2022-05-11,5.52,73,6176
35752,117,2975,39,64,1077,4272,2022-05-11,7.07,8,6179
35756,10942,64344,3991,5946,46048,131271,2022-05-11,7.39,618,6180
35760,70800,1695224,12142,7945,151785,1937896,2022-05-11,8.63,17836,6183
35770,1016,912,636,431,3566,6561,2022-05-11,6.24,4,6184
35773,395,5731,205,213,5997,12541,2022-05-11,6.03,12,6185
35774,89,726,47,73,1457,2392,2022-05-11,6.79,3,6186
35776,90,3150,48,36,982,4306,2022-05-11,6.87,20,6187
35777,789,8594,517,521,2728,13149,2022-05-11,7.65,139,6188
35778,82,1260,46,66,663,2117,2022-05-11,6.23,4,6189
35782,8,118,2,21,29,178,2022-05-11,4.74,0,6190
35786,6,183,3,30,34,256,2022-05-11,4.74,0,6194
35788,39799,696559,10818,9176,99347,855699,2022-05-11,8.04,2518,6195
35789,4405,31598,1362,1052,13240,51657,2022-05-11,7.58,92,6196
35790,112969,977273,21124,35224,173180,1319770,2022-05-11,8.02,24273,6197
35798,488,19083,176,189,5078,25014,2022-05-11,7.84,59,6198
35799,9,55,4,30,34,132,2022-05-11,5.72,0,6199
35800,12,564,9,25,136,746,2022-05-11,5.72,0,6200
35805,109,824,65,95,1321,2414,2022-05-11,6.25,0,6201
35814,430,8720,198,181,6573,16102,2022-05-11,6.62,9,6204
35815,830,19742,468,539,9452,31031,2022-05-11,7.23,95,6205
35817,17,62,7,55,93,234,2022-05-11,7.45,1,6206
35821,7651,54444,3564,6384,34283,106326,2022-05-11,7.45,326,6208
35823,1254,63784,399,179,11373,76989,2022-05-11,7.5,34,6209
35828,10839,56885,4891,6245,39122,117982,2022-05-11,7.46,578,6210
35834,3599,27936,1778,3725,17206,54244,2022-05-11,7.13,106,6211
35838,23700,120027,12743,9983,121137,287590,2022-05-11,8.19,5349,6213
35839,31498,210789,14208,8988,168916,434399,2022-05-11,8.54,12318,6214
35840,1024,11338,373,512,6509,19756,2022-05-11,6.81,70,6215
35843,8933,107941,2681,1517,50605,171677,2022-05-11,8.53,819,6217
35847,19310,132626,8451,13464,87683,261534,2022-05-11,7.13,1172,6218
35848,5680,139681,1615,1085,88580,236641,2022-05-11,7.99,2906,6219
35849,114271,987701,34729,76922,194584,1408207,2022-05-11,7.25,28105,6220
35851,11879,184990,3457,1224,152532,354082,2022-05-11,8.42,5938,6221
35855,0,0,0,0,1243,1243,2022-05-11,8.15,0,6224
35857,4207,16393,1817,1137,14633,38187,2022-05-11,8.15,334,6225
35860,37543,296344,17805,21213,133928,506833,2022-05-11,7.72,4458,6228
35868,2774,19921,1158,1024,44594,69471,2022-05-11,6.92,106,6229
35889,11147,67536,4698,8438,48609,140428,2022-05-11,7.39,561,6232
35890,15,65,5,51,100,236,2022-05-11,6.87,0,6233
35905,12848,90922,4932,9001,54847,172550,2022-05-11,6.87,311,6234
35910,9,46,4,42,45,146,2022-05-11,6.83,0,6236
43926,0,3,0,8,9,20,2022-05-11,6.83,0,23485
43926,0,3,0,8,9,20,2022-05-11,6.83,0,23485
35912,10,53,3,44,65,175,2022-05-11,6.83,1,6237
35920,40,122,20,73,105,360,2022-05-11,6.83,0,6240
35928,17341,119242,6175,16479,73076,232313,2022-05-11,6.83,1360,6243
35933,32,322,8,41,172,575,2022-05-11,5.22,0,6245
35946,3120,213572,1024,933,44758,263407,2022-05-11,7.14,313,6247
35952,69,493,48,80,1008,1698,2022-05-11,5.74,1,6249
35956,11,49,3,42,55,160,2022-05-11,5.34,0,6250
35957,28,77,12,97,230,444,2022-05-11,5.34,0,6251
35958,13,163,1,32,49,258,2022-05-11,5.34,0,6252
35965,102,2640,49,73,1829,4693,2022-05-11,7.0,5,6257
35968,57528,535553,20411,16817,179135,809444,2022-05-11,7.95,9146,6258
35971,95,688,50,338,337,1508,2022-05-11,4.51,1,6259
35972,50997,251640,15479,14867,98923,431906,2022-05-11,7.55,4464,6260
35974,12,222,2,13,46,295,2022-05-11,5.36,0,6261
35976,13,144,2,21,65,245,2022-05-11,5.65,1,6263
35978,9,146,1,11,35,202,2022-05-11,5.65,0,6264
35979,13,188,4,18,42,265,2022-05-11,5.65,0,6265
35980,12,129,1,24,54,220,2022-05-11,5.65,0,6266
35981,23,171,8,29,125,356,2022-05-11,5.65,1,6267
35983,8298,41782,4375,9624,35033,99112,2022-05-11,6.66,154,6269
35985,7,69,3,41,65,185,2022-05-11,5.14,0,6271
35992,18,369,5,24,174,590,2022-05-11,5.14,2,6273
35994,47076,304785,22251,44484,139445,558041,2022-05-11,6.94,4539,6274
35996,10,85,3,32,98,228,2022-05-11,5.39,0,6275
35997,3641,13775,1616,6692,12647,38371,2022-05-11,5.39,35,6276
35999,78,288,67,791,3757,4981,2022-05-11,4.93,5,6277
36000,1452,5509,676,4303,7751,19691,2022-05-11,5.66,21,6278
36001,2941,15725,900,3497,10823,33886,2022-05-11,5.35,41,6279
36002,19,58,4,63,77,221,2022-05-11,5.64,0,6280
36003,15,61,5,51,61,193,2022-05-11,5.64,0,6281
36005,0,0,0,0,2655,2655,2022-05-11,5.64,3,6282
36006,0,0,0,0,6661,6661,2022-05-11,5.64,6,6283
36009,1637,7546,892,4373,7171,21619,2022-05-11,5.64,20,6284
36016,12,82,11,43,79,227,2022-05-11,5.71,0,6286
36018,32,135,12,76,265,520,2022-05-11,5.71,0,6287
36021,111,236,49,55,822,1273,2022-05-11,5.71,0,6288
36022,475,4009,160,325,1898,6867,2022-05-11,6.5,8,6289
36023,28181,82922,12729,29171,71886,224889,2022-05-11,6.44,785,6290
36027,13451,124884,4569,28192,45341,216437,2022-05-11,5.02,354,6291
36028,25428,150659,10856,9509,107166,303618,2022-05-11,7.86,2933,6292
36029,2199,3817,872,4578,7883,19349,2022-05-11,5.37,18,6293
36030,11,400,10,31,178,630,2022-05-11,5.96,0,6294
36032,157,4039,98,121,1879,6294,2022-05-11,6.23,3,6295
36036,23,46,6,37,49,161,2022-05-11,6.3,6,6296
36037,2987,11020,1238,1896,20751,37892,2022-05-11,6.3,74,6297
36038,23479,272550,8266,9845,94271,408411,2022-05-11,7.58,2070,6298
36039,4654,58192,2443,5826,28056,99171,2022-05-11,6.55,176,6299
43927,0,3,0,8,9,20,2022-05-11,5.08,0,23486
43927,0,3,0,8,9,20,2022-05-11,5.08,0,23486
36040,994,6376,505,1561,6446,15882,2022-05-11,5.08,39,6300
36043,1167,82487,393,240,10454,94741,2022-05-11,7.37,65,6301
36050,8,507,3,14,82,614,2022-05-11,5.65,0,6303
36056,6,163,3,32,51,255,2022-05-11,5.34,0,6305
36057,6,93,1,21,26,147,2022-05-11,5.14,0,6306
36061,12,216,2,14,43,287,2022-05-11,5.14,0,6307
36063,9,161,2,15,39,226,2022-05-11,7.49,0,6309
36064,8595,5,1732,1071,18987,30390,2022-05-11,7.49,126,6310
36065,7,123,1,12,29,172,2022-05-11,5.62,0,6311
36066,9,150,2,11,52,224,2022-05-11,5.62,0,6312
36069,7,195,1,18,39,260,2022-05-11,5.62,0,6314
36070,8,160,1,12,39,220,2022-05-11,6.76,0,6315
36071,9,133,2,14,35,193,2022-05-11,6.76,0,6316
36072,5,144,1,10,31,191,2022-05-11,6.76,0,6317
36073,22,98,12,147,155,434,2022-05-11,6.76,1,6318
36077,307,2798,111,118,4933,8267,2022-05-11,6.76,23,6320
36078,4,223,1,14,35,277,2022-05-11,5.28,0,6321
36079,8,118,3,8,28,165,2022-05-11,6.55,0,6322
36080,21,162,2,13,141,339,2022-05-11,6.55,1,6323
36081,8,129,2,11,33,183,2022-05-11,6.55,0,6324
36082,10,133,2,11,27,183,2022-05-11,6.55,0,6325
36083,204,2050,109,117,2629,5109,2022-05-11,6.55,2,6326
36085,8,137,4,8,34,191,2022-05-11,5.37,0,6328
36086,9,133,2,9,33,186,2022-05-11,5.37,0,6329
36087,7,144,0,10,28,189,2022-05-11,5.37,0,6330
36088,12,217,2,17,51,299,2022-05-11,5.37,0,6331
36090,10,184,4,15,55,268,2022-05-11,5.43,0,6333
36091,5,172,1,14,29,221,2022-05-11,5.34,0,6334
36093,6,178,0,13,39,236,2022-05-11,5.35,0,6336
36094,4670,17892,2542,4046,27655,56805,2022-05-11,7.67,308,6337
36095,9,216,3,15,41,284,2022-05-11,5.57,0,6338
36096,8,287,6,16,42,359,2022-05-11,5.06,0,6339
36098,17075,545940,3942,1571,182834,751362,2022-05-11,8.57,16229,6341
36101,15,217,2,20,50,304,2022-05-11,5.44,0,6343
36102,7,218,6,15,51,297,2022-05-11,5.07,0,6344
36103,10,151,1,11,34,207,2022-05-11,7.8,0,6345
36106,12698,178539,4530,1635,64900,262302,2022-05-11,7.8,494,6347
36107,32,91,25,53,138,339,2022-05-11,6.42,1,6348
36108,3560,16519,1505,3715,17373,42672,2022-05-11,6.42,43,6349
36112,39,120,15,42,279,495,2022-05-11,5.39,0,6351
36114,11,170,1,11,34,227,2022-05-11,5.39,0,6353
36115,10,222,3,15,48,298,2022-05-11,5.16,0,6354
36117,8,230,3,13,42,296,2022-05-11,4.83,0,6356
36118,20,67,11,45,199,342,2022-05-11,6.25,0,6357
36119,150,2298,51,85,1307,3891,2022-05-11,6.25,3,6358
36124,13223,67126,5056,13427,38165,136997,2022-05-11,6.33,629,6359
36125,324,14972,97,130,2630,18153,2022-05-11,7.56,33,6360
36129,8,81,2,18,26,135,2022-05-11,6.45,0,6362
36130,30,61,8,49,164,312,2022-05-11,6.45,0,6363
36132,10,144,9,56,95,314,2022-05-11,6.45,0,6364
36136,20,1018,8,15,167,1228,2022-05-11,6.45,0,6366
36144,7818,23493,3582,6358,27455,68706,2022-05-11,7.15,116,6367
36145,36,392,13,47,348,836,2022-05-11,6.11,0,6368
36148,463,1740,149,219,2143,4714,2022-05-11,6.94,11,6369
36155,35,1081,10,36,260,1422,2022-05-11,5.34,0,6372
36156,65,2052,19,43,540,2719,2022-05-11,5.89,3,6373
36157,19,1153,5,41,117,1335,2022-05-11,4.67,7,6374
36158,9,318,3,16,51,397,2022-05-11,5.01,1,6375
36159,8,432,2,18,41,501,2022-05-11,4.62,0,6376
36160,719,2797,225,211,4230,8182,2022-05-11,7.51,21,6377
36161,9,47,6,54,62,178,2022-05-11,5.49,0,6378
36162,158,1633,79,70,1448,3388,2022-05-11,5.49,2,6379
36163,10,131,3,41,83,268,2022-05-11,5.51,0,6380
36164,96,159,29,62,501,847,2022-05-11,5.51,2,6381
36167,5,60,3,30,52,150,2022-05-11,7.16,0,6383
36173,28,2532,8,20,193,2781,2022-05-11,7.16,12,6387
36175,6,237,1,16,39,299,2022-05-11,6.21,0,6388
36180,6,243,1,12,44,306,2022-05-11,5.34,0,6389
36181,9,455,5,18,71,558,2022-05-11,5.18,0,6390
36182,14,421,12,49,151,647,2022-05-11,5.03,0,6391
36185,331,2106,111,169,2127,4844,2022-05-11,6.49,14,6394
36191,88,1449,61,52,673,2323,2022-05-11,6.12,2,6396
36194,76,1539,29,52,630,2326,2022-05-11,6.46,1,6397
36196,319,2603,135,232,1379,4668,2022-05-11,6.02,5,6398
36198,4267,26214,1227,4897,18987,55592,2022-05-11,5.62,123,6400
36204,73,127,32,73,1442,1747,2022-05-11,7.73,8,6401
36214,2657,47671,806,406,38268,89808,2022-05-11,7.73,832,6402
36215,814,25263,277,272,4837,31463,2022-05-11,7.89,20,6403
36220,9967,102820,3778,3215,75347,195127,2022-05-11,7.48,666,6404
36221,25,24,8,44,61,162,2022-05-11,5.35,0,6405
36223,119,1179,53,70,1191,2612,2022-05-11,5.35,1,6406
36226,74,181,38,68,409,770,2022-05-11,6.16,2,6407
36228,57,1262,32,84,647,2082,2022-05-11,5.79,1,6408
36229,13,248,5,27,90,383,2022-05-11,5.87,0,6409
36231,55,58,16,122,297,548,2022-05-11,5.35,0,6410
36233,8,66,1,26,46,147,2022-05-11,5.35,0,6411
36234,7,45,12,47,77,188,2022-05-11,5.35,0,6412
36239,175,2505,90,134,1860,4764,2022-05-11,5.35,4,6413
36240,180,4261,97,125,2219,6882,2022-05-11,6.34,3,6414
36242,96,2281,72,107,1421,3977,2022-05-11,6.08,0,6416
36246,359,1470,136,180,2310,4455,2022-05-11,6.39,4,6418
36249,10,134,1,14,25,184,2022-05-11,6.71,0,6420
36250,338,7008,185,228,6629,14388,2022-05-11,6.71,10,6421
36258,11,550,2,10,61,634,2022-05-11,6.6,4,6423
36259,6030,15970,2150,5148,11503,40801,2022-05-11,6.52,748,6424
36264,7,211,3,16,32,269,2022-05-11,5.11,0,6426
36265,16,89,8,63,111,287,2022-05-11,6.51,1,6427
36266,17597,96237,6511,15336,67741,203422,2022-05-11,6.51,1020,6428
36267,2697,10617,974,3223,8534,26045,2022-05-11,6.37,24,6429
36269,85,736,82,117,1102,2122,2022-05-11,6.2,3,6430
36271,8,57,2,39,33,139,2022-05-11,8.39,0,6432
36272,8,23,3,32,38,104,2022-05-11,8.39,0,6433
36274,5,41,3,38,45,132,2022-05-11,8.39,0,6435
36275,1609,24937,605,284,12555,39990,2022-05-11,8.39,65,6436
36281,8,234,1,26,53,322,2022-05-11,4.81,0,6440
36286,4846,171203,1663,843,76527,255082,2022-05-11,7.56,563,6441
36288,410,680,143,372,3006,4611,2022-05-11,4.35,1,6443
36290,204,749,70,101,979,2103,2022-05-11,6.53,13,6445
36291,383,1646,118,155,1697,3999,2022-05-11,6.5,7,6446
36292,8,112,1,29,33,183,2022-05-11,5.24,0,6447
36293,7,170,3,19,40,239,2022-05-11,5.24,0,6448
36296,31476,263062,11790,9786,126277,442391,2022-05-11,8.17,3848,6450
36297,87,883,31,49,645,1695,2022-05-11,5.58,0,6451
36298,54,245,22,40,546,907,2022-05-11,5.88,0,6452
36299,6,78,2,22,28,136,2022-05-11,7.16,0,6453
36301,9,100,1,20,39,169,2022-05-11,7.16,0,6455
36302,6,127,2,26,38,199,2022-05-11,7.16,0,6456
36305,670,11084,283,172,7435,19644,2022-05-11,7.16,25,6457
36308,800,21345,206,133,9074,31558,2022-05-11,6.93,40,6458
36310,4,18,1,39,31,93,2022-05-11,6.11,0,6460
36312,6,19,1,38,31,95,2022-05-11,6.11,0,6462
36313,7,17,2,38,57,121,2022-05-11,6.11,0,6463
36315,7,20,3,43,40,113,2022-05-11,6.11,0,6465
36316,10948,57028,4065,12155,36078,120274,2022-05-11,6.11,188,6466
36318,4463,42701,1458,2010,7865,58497,2022-05-11,6.74,82,6468
36321,6,18,2,38,30,94,2022-05-11,6.05,0,6469
36322,7,19,3,36,40,105,2022-05-11,6.05,0,6470
36323,6,14,3,37,31,91,2022-05-11,6.05,0,6471
36326,8,26,3,30,40,107,2022-05-11,6.05,0,6474
36339,130,1597,58,76,941,2802,2022-05-11,6.05,1,6475
36344,274,1364,169,144,3950,5901,2022-05-11,6.98,5,6478
36345,37,135,16,65,226,479,2022-05-11,6.46,2,6479
36347,6,110,5,20,31,172,2022-05-11,6.46,0,6480
36348,8,107,3,23,43,184,2022-05-11,6.46,0,6481
36353,7,75,2,27,27,138,2022-05-11,6.46,0,6486
36354,7,94,3,24,35,163,2022-05-11,6.46,0,6487
36355,8,69,3,20,31,131,2022-05-11,6.46,0,6488
36356,7,106,2,28,46,189,2022-05-11,6.46,0,6489
36357,8,128,3,35,57,231,2022-05-11,6.46,1,6490
36359,7,95,2,13,27,144,2022-05-11,6.46,0,6492
36362,6,94,5,17,29,151,2022-05-11,6.46,0,6495
36368,22,456,9,21,165,673,2022-05-11,6.46,3,6496
36369,808,13202,268,173,8407,22858,2022-05-11,7.98,38,6497
36370,541,12203,196,167,6421,19528,2022-05-11,8.1,36,6498
36371,638,11943,189,172,7152,20094,2022-05-11,8.22,66,6499
36372,7,134,0,19,24,184,2022-05-11,5.39,0,6500
36373,7,97,1,15,59,179,2022-05-11,5.39,0,6501
36374,6,104,2,20,29,161,2022-05-11,5.39,0,6502
36376,6,95,2,17,25,145,2022-05-11,5.39,0,6504
36378,10,114,2,24,39,189,2022-05-11,5.39,1,6506
36380,7,38,4,41,37,127,2022-05-11,5.39,0,6507
36381,6,83,1,24,32,146,2022-05-11,5.39,0,6508
36382,7,140,3,28,27,205,2022-05-11,5.39,0,6509
36383,6,99,0,19,29,153,2022-05-11,5.39,0,6510
36384,6,87,0,17,24,134,2022-05-11,5.39,0,6511
36385,8,67,3,20,31,129,2022-05-11,5.39,0,6512
36388,9,117,3,27,32,188,2022-05-11,5.39,0,6515
36389,8,109,2,30,28,177,2022-05-11,5.39,0,6516
36390,32,82,3,27,65,209,2022-05-11,5.39,1,6517
36391,8,86,3,22,30,149,2022-05-11,5.39,0,6518
36392,11,148,3,31,41,234,2022-05-11,5.39,1,6519
36393,7,84,0,15,28,134,2022-05-11,5.29,1,6520
36394,8,82,3,21,27,141,2022-05-11,5.29,0,6521
36395,9,165,0,17,35,226,2022-05-11,5.29,0,6522
36397,4690,12977,2271,4772,18490,43200,2022-05-11,6.33,44,6524
36398,10,110,0,16,27,163,2022-05-11,6.38,1,6525
36399,9,123,2,27,29,190,2022-05-11,6.38,0,6526
36400,7,111,0,22,28,168,2022-05-11,6.38,0,6527
36401,7,92,1,21,35,156,2022-05-11,6.38,0,6528
36403,8,155,0,15,29,207,2022-05-11,6.38,1,6530
36404,34,1217,16,42,290,1599,2022-05-11,6.38,2,6531
36407,29484,350824,6410,25545,65808,478071,2022-05-11,6.6,2403,6532
36411,43,8,10,54,82,197,2022-05-11,6.35,0,23414
36411,43,8,10,54,82,197,2022-05-11,6.35,0,23414
36419,0,0,0,0,8453,8453,2022-05-11,6.35,14,6537
36423,58,379,24,79,237,777,2022-05-11,6.35,19,6538
36424,291,1859,150,155,3679,6134,2022-05-11,6.48,5,6539
36428,83,121,33,61,692,990,2022-05-11,6.8,3,6542
